phase,prompt_id,family,tail,label,d_n_active_features,d_edge_density,d_mean_top50_score,d_top10_over_top50,d_layer_entropy,d_mean_error_node_weight,d_logit_gap,d_layer_stats_mean,d_layer_stats_std,d_layer_stats_median,d_layer_stats_entropy_bits,d_topk20_score_total,d_topk20_score_gini,d_density_at_0.50,d_density_at_0.60,d_density_at_0.70,d_density_at_0.80,d_density_at_0.90,d_density_at_0.95,d_density_at_0.99,d_n_edges_at_0.50,d_n_edges_at_0.60,d_n_edges_at_0.70,d_n_edges_at_0.80,d_n_edges_at_0.90,d_n_edges_at_0.95,d_n_edges_at_0.99,d_n_edges_total_at_0.50,d_n_edges_total_at_0.60,d_n_edges_total_at_0.70,d_n_edges_total_at_0.80,d_n_edges_total_at_0.90,d_n_edges_total_at_0.95,d_n_edges_total_at_0.99,d_n_kept_at_0.50,d_n_kept_at_0.60,d_n_kept_at_0.70,d_n_kept_at_0.80,d_n_kept_at_0.90,d_n_kept_at_0.95,d_n_kept_at_0.99,d_n_nodes_total_at_0.50,d_n_nodes_total_at_0.60,d_n_nodes_total_at_0.70,d_n_nodes_total_at_0.80,d_n_nodes_total_at_0.90,d_n_nodes_total_at_0.95,d_n_nodes_total_at_0.99
l1,tri_v2_234,numeric_validity,answer_colon,true,796.0,-0.001324254113908116,0.006756281371926889,-0.0038911569279392877,0.07664651508340015,-0.0015789270401000977,0.3722394604983563,-0.11549125687465889,0.05806908318776216,0.0,-0.005963001990174632,0.2499471873161383,-0.03100464021642213,0.01851731989669242,-0.00029776787963958773,-0.002988577114543617,-0.00025214562116285255,-0.0027601346015005135,-0.0015702901170570327,0.0014193000989694282,-3567.0,-15837.0,-38850.0,-44141.0,-38829.0,22829.0,107344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.0,-86.0,-87.0,-56.0,10.0,43.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_235,geometry_claim,answer_colon,true,705.0,-0.01449369317271762,0.006520424415939487,0.10030301185025581,0.03490563690667603,-0.0029621124267578125,4.000311327476394,-0.22358734845338724,-0.10907115945388846,0.0,-0.013704420253150218,0.2534410151420161,0.09936998339484598,0.007528546598691316,-0.023969450387396424,-0.020956473454470215,-0.015108482198022966,-0.008301429476798378,-0.0032077917639600773,-0.00017339273677677292,-4072.0,-21564.0,-41131.0,-37772.0,73196.0,195876.0,94409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-52.0,-11.0,71.0,183.0,183.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_236,numeric_validity,the_answer_is,false,495.0,-0.00042439762794951874,0.005618953161319951,0.1675305507245804,0.1572725013566605,0.012920498847961426,-1.3738560384902705,-0.2715029050691129,-0.058329507717679085,0.0,-0.017867433214176387,0.19825868416955927,0.21928207053991938,0.014932922096683371,0.003038377994927316,0.0026763067919707006,0.0002120657218896982,-0.0008093938648606191,1.1831445987486866e-05,-0.0002066782633870501,-8270.0,-30369.0,-78198.0,-163350.0,-293062.0,-264722.0,-165493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.0,-149.0,-188.0,-204.0,-192.0,-140.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_237,numeric_validity,answer_colon,true,1013.0,-0.0002588693816458765,0.006928542461246252,0.046501387016706475,-0.05258035275474837,0.008973181247711182,2.686345837034832,-0.15297240872525641,-0.01694506287404618,0.0,-0.0007334948906896344,0.27572567586321384,-0.01620693358406672,0.023891595719945147,-0.0015496172006302933,-0.003592755862759145,0.0003712653127515009,0.0006149395742125752,-0.0002630512357329473,0.0004397868495332191,-2954.0,-14082.0,-38610.0,-59654.0,-33980.0,5419.0,17940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.0,-80.0,-91.0,-88.0,-36.0,9.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_238,numeric_validity,true_or_false,true,509.0,-0.00641106250943746,0.002933716201150673,0.17070647117104693,-0.01882505955737379,0.009471327066421509,0.377886023198565,-0.1944739238484221,-0.016612262762206953,-1.0,-0.007412881371790192,0.10162340022998251,0.22190491337658289,-0.00726758759814336,-7.188233333799143e-05,-0.004066365714678388,-0.007029140575090076,-0.005769906668355196,-0.005717458875496656,-0.00465507411421251,-9417.0,-23435.0,-61917.0,-143654.0,-268443.0,-358634.0,-364893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,-95.0,-109.0,-102.0,-85.0,-58.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_239,numeric_validity,true_or_false,false,480.0,-0.003576524976878742,0.0040873603843829195,0.17741077648631454,0.02018482295949875,0.01721307635307312,0.9981328940881684,-0.28118388900782065,-0.12468108714930803,0.0,-0.006439647447022523,0.1458064025209751,0.2207514382633205,-0.005420204060056832,-0.000891676988257456,-0.004395783319619734,-0.003041697331445964,-0.003249083977153233,-0.0012928053592511923,-0.0017363175586463941,-9992.0,-25472.0,-66443.0,-124359.0,-200781.0,-179141.0,-208382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.0,-97.0,-114.0,-113.0,-77.0,-61.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_240,numeric_validity,the_answer_is,false,645.0,0.006847166719497741,0.005338351091650111,0.15639420261630704,0.14596743892093933,0.006126075983047485,-0.7510708030170039,-0.2890975241735241,-0.13048799345584428,0.0,-0.02301745506268471,0.18516239463497186,0.21657470431353776,0.004992019059767622,0.009985434013220051,0.003514488644380226,0.008307480533140149,0.0044782167272433004,0.002496056598724511,0.0011619895672977665,-10031.0,-28380.0,-82745.0,-142549.0,-224695.0,-207728.0,-83553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,-152.0,-192.0,-232.0,-213.0,-154.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_241,numeric_validity,true_or_false,false,840.0,-0.007275919672820749,0.00401675027278543,0.16779047972584188,0.0670791872718457,0.01423579454421997,0.4977300471402071,-0.2708509066323721,-0.09943915084531696,0.0,-0.010501562377814189,0.14092080513910332,0.1983489151607645,-0.004373801503131214,-0.00890972062190104,-0.009296916662941218,-0.0076439233508989735,-0.004558780690816,-0.003090828944464552,-0.003205804245241639,-7899.0,-25103.0,-59014.0,-119152.0,-163388.0,-181941.0,-276452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.0,-72.0,-69.0,-59.0,-28.0,-21.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_242,geometry_claim,answer_colon,true,595.0,-0.015297685243522693,0.005920688213082031,0.1099611802307674,0.10272315803893628,-0.004012882709503174,-1.1239908112471726,-0.21096020500659662,-0.11459245076398439,0.0,-0.016433950193295743,0.23004148714244366,0.11583410930518268,-0.006757010618500786,-0.03241137599580207,-0.02415268667622103,-0.015826790057488715,-0.009586539244988035,-0.004212702229045184,0.0003883648799568873,-3187.0,-15105.0,-21922.0,17774.0,143863.0,264670.0,176006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.0,-4.0,52.0,155.0,265.0,250.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_243,numeric_validity,true_or_false,true,596.0,-0.00311578978545847,0.0035654516183785748,0.1758094351788792,-0.05370924375629427,0.012951850891113281,-0.3706789915982043,-0.2555810932826894,-0.06910164341632807,-1.0,-0.004974783263646643,0.12461034648549685,0.21879932122634946,-0.004659842795591895,0.00033186650859337585,-0.004115516200448838,-0.0028826191016067537,-0.001572981614314184,-0.0007996073374737511,-0.0008139666893303144,-9458.0,-20449.0,-45762.0,-85998.0,-127685.0,-139224.0,-159555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.0,-80.0,-74.0,-72.0,-58.0,-53.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_244,numeric_validity,the_answer_is,true,792.0,-0.0032959741944834503,0.006830171106703346,0.184582514833329,0.26765210419745955,0.020189672708511353,2.2476911461197586,-0.2472231959891822,-0.1171742063530763,0.0,-0.0105624261158761,0.24958766111012665,0.16930750527771993,0.033155757211612014,-0.002779786543290391,-0.007836406724077538,-0.0034677044422783687,-0.0037172532263338998,-0.0036598613677205627,-0.003955946937021199,-6072.0,-33249.0,-98404.0,-196243.0,-341364.0,-358768.0,-366193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.0,-163.0,-210.0,-235.0,-197.0,-121.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_245,numeric_validity,true_or_false,true,685.0,-0.0035965588669228665,0.0035871910212154036,0.17521397439334285,0.02339340637829368,0.016348451375961304,0.8784125139235752,-0.22632966657302234,-0.046595329464384605,0.0,-0.007944189460611817,0.12642139091985882,0.20354496545661402,0.005339475768186108,0.002942684569609999,-0.0018998486028229122,-0.0031286145042949687,-0.0029585320807776205,-0.0031509115673225285,-0.0030714519165626064,-8881.0,-23250.0,-60523.0,-121578.0,-203577.0,-266108.0,-312572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.0,-99.0,-117.0,-110.0,-84.0,-64.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_246,numeric_validity,true_or_false,false,578.0,-0.005834593335876825,0.003563371221771376,0.16064597991201568,-0.021593918319051664,0.015108674764633179,1.1237783868513715,-0.20846310300156823,-0.0359742710887474,-1.0,-0.0039430733304008925,0.12625273468256637,0.19624427434300817,-0.002728512518450743,-0.0053217724783344855,-0.0037025938912063627,-0.006085464494836684,-0.004425750130437639,-0.0030108245331999517,-0.002930686089349238,-9297.0,-28869.0,-65948.0,-151501.0,-247802.0,-265595.0,-289221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.0,-101.0,-120.0,-120.0,-92.0,-69.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_247,numeric_validity,the_answer_is,true,596.0,-0.0110023986190068,0.005741795927060593,0.12491986254016685,0.061680050476682347,0.011878758668899536,-1.0011521662394864,-0.2396294954816387,-0.032417869300723545,0.0,-0.011893645675751685,0.20559021154804213,0.11665108232119192,-0.003507725245876725,-0.020487354942055724,-0.011856638459754376,-0.011253300954013279,-0.006141987321782588,-0.004530959365444509,-0.00272950409886355,-9853.0,-39885.0,-92194.0,-182709.0,-236498.0,-222726.0,-211211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.0,-149.0,-163.0,-141.0,-79.0,-28.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_248,numeric_validity,answer_colon,true,1014.0,0.007593207135702287,0.006822618897713255,0.10773312129502538,0.02125675659030568,0.0004023313522338867,1.7467776245045665,-0.2602321444120115,-0.14060484180308652,0.0,-0.01444194449415992,0.26458196007297374,0.014914755419933756,0.019819812758452043,0.003199476589516914,0.006764359789861674,0.009536085461162497,0.005143033063596619,0.003906970609696969,0.003904351272984774,-5052.0,-17061.0,-31086.0,-17672.0,-1485.0,77292.0,186945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.0,-98.0,-112.0,-110.0,-84.0,-44.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_249,numeric_validity,answer_colon,false,630.0,0.0007125002333057268,0.006886771806166507,0.00011044841676233208,0.10579487108524566,-0.012475132942199707,-0.624202134196173,-0.10336360043170068,0.04926654139802089,0.0,-0.0015869361749309974,0.25445278236293234,-0.0290107915302264,0.023599934019996383,-0.0005966595648592143,-0.0012006972073937972,0.0018635106708725646,-0.0004651832670040934,0.0007804161027121503,0.0020015527462752536,-2658.0,-14517.0,-33141.0,-34059.0,-12657.0,98386.0,160524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.0,-81.0,-83.0,-60.0,-3.0,39.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_250,numeric_validity,true_or_false,false,499.0,-0.005546181655359236,0.003452504999077064,0.15971166876196347,-0.11670208246298897,0.016632139682769775,1.1182509190189145,-0.1950608839405774,-0.032820165947224034,-1.0,-0.007057205471353356,0.12177439600964135,0.19417652656391665,-0.003845417179468291,-0.0009997861025989596,-0.0037042231731652664,-0.005878541669762621,-0.004741300136484938,-0.0038667266310692117,-0.0030511136009978013,-9029.0,-24494.0,-61053.0,-134167.0,-219425.0,-271337.0,-289950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.0,-94.0,-110.0,-102.0,-69.0,-54.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_251,numeric_open,answer_colon,true,553.0,-0.000991411593177574,-1.0686175242113905e-06,0.02995586364432523,-0.3934378313199631,-0.014087498188018799,-3.1587605762522886,-0.24299855981320384,-0.12507292802034353,-1.0,-0.007711186467410869,-2.8789079657087768e-05,0.05693373777159294,-0.008878170210836811,-0.00636636376757399,-0.0035777334460386223,-0.0007080358300169121,0.005435421021641518,0.006094341540627907,0.0075289116201886774,3239.0,17838.0,67162.0,182490.0,442664.0,541882.0,574426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,82.0,145.0,204.0,195.0,139.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_252,geometry_claim,true_or_false,true,719.0,-0.004974281373730585,0.00235449609477655,0.1482421476098113,-0.17646218490201449,0.012385398149490356,0.25026924875841106,-0.1639684738264915,-0.09453369622238039,0.0,-0.010322268319995054,0.07974161642414401,0.2186598633915073,-0.007580708904441735,-0.006366192715256569,-0.004813298082255724,-0.005442667034267712,-0.004789086536160447,-0.004800471747151536,-0.004068666359272222,-7525.0,-21357.0,-50646.0,-104383.0,-191419.0,-300541.0,-356847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-62.0,-76.0,-66.0,-46.0,-46.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_253,numeric_validity,answer_colon,false,1048.0,-0.00433637215503746,0.006851393162505701,0.024969898833959947,-0.007111227319535285,0.015377312898635864,0.8730326825667083,-0.1492595931639169,-0.02429584057710521,0.0,7.528362285480483e-05,0.27175356657244265,-0.003948074582040606,0.013377739920064163,-0.006412281735979547,-0.006211382686621886,-0.004007876382652598,1.0155303412362482e-06,-0.001063989511588287,-4.702561884561973e-06,-3336.0,-14250.0,-37942.0,-79175.0,-48328.0,-32124.0,-6965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.0,-73.0,-81.0,-81.0,-37.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_254,numeric_validity,answer_colon,false,1061.0,0.003909051737964353,0.005657249591022265,0.17408288258616972,0.3371217301584313,0.018040835857391357,-3.688517200695164,-0.26094593345565187,-0.09811975921847704,0.0,-0.010853748575599731,0.20440945596783422,0.18948458438253252,0.01652350636513858,0.004844174475248486,0.0006562249780030227,0.005291588208187092,0.002585706081017658,0.002040534345423367,0.0018757943312542602,-4441.0,-17444.0,-49018.0,-60773.0,-58760.0,-21375.0,46223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.0,-95.0,-118.0,-120.0,-83.0,-57.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_255,numeric_validity,answer_colon,false,978.0,0.003165395860858067,0.005601051859557629,0.1736213010035258,0.41161750661050434,0.0025814473628997803,-3.6265512541461753,-0.2668602184706632,-0.12583056177725194,0.0,-0.0120801558377579,0.20563871535705402,0.1869260158823766,0.01989815634703493,0.0025263646802989315,0.0012021918292669798,0.0045898986287405685,0.0034006125520922026,0.003119304274931012,0.0025342046576853627,-4490.0,-18357.0,-49388.0,-74979.0,-59560.0,9000.0,85139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.0,-95.0,-122.0,-133.0,-97.0,-64.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_256,numeric_validity,true_or_false,true,541.0,-0.006534473251327902,0.0029201559184366486,0.17344499392131862,-0.05840033903490216,0.012005418539047241,0.4912937539468021,-0.21473787768230856,-0.025467796199095893,0.0,-0.00701821486756149,0.10164069860729796,0.22286676586579654,-0.00944324878946437,-0.0005575083425842786,-0.0064961028580237945,-0.007059363691232168,-0.006604767610000811,-0.005640035684519096,-0.0045763117342763615,-10031.0,-25647.0,-74124.0,-154828.0,-296561.0,-375887.0,-373180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.0,-102.0,-121.0,-114.0,-89.0,-68.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_257,numeric_validity,true_or_false,false,856.0,-0.006694349344387243,0.003961949611275485,0.1764203551569528,-0.032638961928085575,0.01577925682067871,0.6243855509491394,-0.22199388240544948,-0.07895843047664197,-1.0,-0.004637736300849404,0.14061653204316826,0.20608227324812717,-0.0022903663846253752,-0.005166064495296968,-0.007532828456727952,-0.007237404701968181,-0.00441272286041014,-0.0035053739152333396,-0.00399953989560084,-8170.0,-23455.0,-54891.0,-110383.0,-147536.0,-198540.0,-340286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.0,-76.0,-72.0,-56.0,-22.0,-21.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_258,numeric_validity,true_or_false,false,717.0,-0.006428650535410391,0.004045559903370304,0.17824536996863843,-0.09751468739990798,0.016247808933258057,1.004713479468664,-0.26855342276106775,-0.11132088506148197,-1.0,-0.012768895382479606,0.14377730065643846,0.20033208752376352,-0.0024486844928628404,-0.004996047457013875,-0.010075842226801385,-0.006739353357572947,-0.004710027637166242,-0.0048095636420541765,-0.003839983508489908,-8299.0,-24248.0,-66077.0,-123274.0,-183959.0,-276865.0,-336333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.0,-79.0,-81.0,-74.0,-40.0,-31.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_259,geometry_claim,the_answer_is,false,743.0,-0.01076856350559266,0.0065596904687117786,0.13443134137908958,0.06543921951271381,-0.0007343888282775879,0.7538352561758117,-0.26242284974683905,-0.18233201971374857,0.0,-0.021415094972834225,0.2495751892856788,0.1236862049386786,-0.0006294701942265724,-0.010551258854795187,-0.016876213627208786,-0.011364570544686453,-0.004492811064756075,-0.0008237966745997527,0.0030526931443560223,-4104.0,-13693.0,-33600.0,-11422.0,148901.0,267781.0,275866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,-39.0,1.0,88.0,191.0,177.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_260,numeric_validity,answer_colon,false,588.0,-0.0018984016414940463,0.005051890858449042,0.07648266229520351,-0.05968193860688231,-0.00022029876708984375,-4.812898277774697,-0.2458007044662871,-0.09898114386350265,0.0,-0.015493236944647215,0.19913431501481682,0.06236914097570906,0.016720616382778747,-0.011102191439386622,-0.004442744510196273,-0.0005355367955791335,0.0010850236095716614,0.0033110081032134697,0.005633094374708714,-3169.0,-16057.0,-26046.0,-8335.0,123376.0,331098.0,442020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.0,-59.0,-47.0,-7.0,74.0,116.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_261,numeric_validity,answer_colon,true,1027.0,0.013246183438793344,0.005964501525741071,0.04465649388348314,-0.0442230261683525,-0.003185093402862549,-4.56577778422723,-0.14943395505969903,-0.007038817445399914,0.0,-0.0089410595082553,0.22729594114935026,-0.0003009636562310014,0.03819628631492228,0.009753704780710665,0.010982906704250839,0.015893080831012957,0.009058686147505962,0.006305518459585269,0.0053298209948333675,-1406.0,-9874.0,-14715.0,30776.0,82369.0,124682.0,235948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,-73.0,-87.0,-97.0,-82.0,-68.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_262,numeric_validity,true_or_false,false,682.0,-0.007923367906447015,0.004259635918897402,0.18952052743343412,-0.09482399246737439,0.01684209704399109,1.3762431534072888,-0.2335907825303014,-0.08949377646376977,-1.0,-0.010682014664319617,0.15310239706559514,0.2144304302462833,-0.0015455467561394653,-0.006440620338588554,-0.009421976579213953,-0.008608480125476353,-0.005049141767490772,-0.004649834701974859,-0.004079179630232355,-8267.0,-26240.0,-67000.0,-137814.0,-205709.0,-282760.0,-361702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.0,-83.0,-88.0,-74.0,-49.0,-38.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_263,numeric_validity,answer_colon,false,650.0,-0.0040921246774136,0.004296705282758922,0.07008757848788871,0.013011842210889135,-0.005139976739883423,-5.191526328080793,-0.22594979815133875,-0.1107282076925662,0.0,-0.008620514260736734,0.1621518877800554,0.0943581923537305,0.008164464450100245,-0.010925808407079046,-0.005034601529923077,-0.0036042672680746957,-0.0015993592660175915,0.001921202552103124,0.005470965199156741,-2830.0,-12603.0,-16563.0,-1838.0,119094.0,310757.0,454342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.0,-39.0,-20.0,24.0,107.0,131.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_264,numeric_validity,answer_colon,true,748.0,0.006242494490277639,0.005045893634669483,-0.004897570587801048,0.15794301660644905,-0.012920975685119629,-6.251482709389638,-0.22763895267476109,-0.04534653107145381,0.0,-0.008931206865271157,0.1806971946498379,-0.008811754373776792,0.00924559136206829,0.005910294880189626,0.006108424577205618,0.007815417001850344,0.0052232908587977744,0.005377120455381912,0.006228874099155346,-2162.0,-3772.0,6244.0,49020.0,157526.0,284655.0,404450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.0,-31.0,-9.0,6.0,42.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_265,numeric_validity,answer_colon,true,1014.0,0.0076866588009449205,0.006822161221061834,0.10772851171993314,0.02125675659030568,0.0002764761447906494,1.7467776245045665,-0.2602321444120115,-0.14060484180308652,0.0,-0.01444194449415992,0.264562349912012,0.014911927356038357,0.019843676259227616,0.0032177589687734653,0.006630536016947103,0.009651976197524031,0.005147393697819247,0.003908562208283978,0.0039394493169512546,-5050.0,-17052.0,-31392.0,-16802.0,-1384.0,77358.0,189290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.0,-98.0,-112.0,-110.0,-84.0,-44.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_266,numeric_open,answer_colon,true,551.0,-0.002179391832533406,-1.5306423337335673e-06,0.034763463101564085,-0.433832143219675,-0.01126280426979065,-3.138661394195057,-0.21533577440963825,-0.10643602649223638,-1.0,-0.007539745664879582,-3.908117192708005e-05,0.02063574267582921,-0.006845605104311564,-0.011328535049158733,-0.008500811558807747,-0.0020376075080100198,0.004453455847364146,0.005188830567419062,0.007604998774473792,7286.0,26638.0,85703.0,217317.0,483489.0,545488.0,579203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,129.0,210.0,258.0,242.0,164.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_267,numeric_validity,true_or_false,true,599.0,-0.00582293912122861,0.0033758605841467215,0.15693948907843075,-0.13147537333251025,0.010407865047454834,-0.24612451227468268,-0.30156940942154087,-0.11310422602438663,-1.0,-0.014066624307550235,0.11771352815503633,0.18648130528191015,-0.014195409846953166,-0.011002967393573287,-0.007942758029685554,-0.006215475218215166,-0.004796121816772747,-0.004398684242031381,-0.0034424246083419874,-8872.0,-23426.0,-46485.0,-80434.0,-130876.0,-210725.0,-289812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,-57.0,-50.0,-30.0,-4.0,-7.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_268,numeric_validity,true_or_false,true,639.0,-0.0033588573316269132,0.0036392702459488646,0.18017205180184942,0.13153038498848035,0.01592746376991272,0.9377353987609935,-0.20469517345451393,-0.04707959993399147,-1.0,-0.003210797190409842,0.12928587924943713,0.2075289025186266,0.0002890515282195083,0.0027148061724872885,-0.0008171581851570686,-0.0031382360397083087,-0.0036172052674742217,-0.0037501788652387624,-0.003171750372104598,-9184.0,-23261.0,-56557.0,-119972.0,-205993.0,-283336.0,-307755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,-99.0,-116.0,-110.0,-76.0,-61.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_269,numeric_validity,answer_colon,false,859.0,0.002222592908250498,0.005695201769704,0.10839555481140639,0.08907598807227268,-0.010795444250106812,-2.7513113237648392,-0.14749328692071018,-0.015870755608462517,0.0,-0.00479631072744624,0.21916248288471252,0.1111096749619972,0.033927813477168306,0.00034369978271958646,0.0071073122384823495,0.003465971580065702,0.0014186214517135087,0.000961137136443968,0.0018646913124941988,-3339.0,-15621.0,-22200.0,-43316.0,-29237.0,58654.0,113346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,-84.0,-85.0,-81.0,-40.0,13.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_270,numeric_validity,answer_colon,false,949.0,0.0017605404971021005,0.006018035864108242,0.18790570118718686,0.4207775142882939,0.025751888751983643,-3.3129215684807716,-0.288937336976284,-0.10647687976292808,0.0,-0.014234232402016822,0.22033330018166453,0.19623224847577486,0.024005347439690877,4.2805425960634746e-05,0.00042386526748888764,0.003289869320073302,0.0023907504292550175,0.0015361102904914714,0.002255658223233592,-4988.0,-22743.0,-56255.0,-92983.0,-97427.0,-69691.0,50021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.0,-116.0,-137.0,-146.0,-109.0,-73.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_271,numeric_validity,true_or_false,true,509.0,-0.006417653464980716,0.0029331825179542644,0.17069700082132772,-0.01882505955737379,0.009521424770355225,0.377886023198565,-0.1944739238484221,-0.016612262762206953,-1.0,-0.007412881371790192,0.10160375395480514,0.22189922495263492,-0.007277022731422139,-0.00038993776708914907,-0.004660497728337709,-0.007030632271924769,-0.005881309152886011,-0.005787757562030538,-0.004611832706059915,-9419.0,-23853.0,-63273.0,-143665.0,-271212.0,-363578.0,-361921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,-96.0,-109.0,-102.0,-85.0,-59.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_272,numeric_open,answer_colon,true,456.0,-0.0035457338285321827,-2.399080074795279e-06,0.03566960524599233,-0.24019243267544033,-0.006599366664886475,-3.5484275835273023,-0.2420005059247199,-0.11933673430292835,0.0,-0.0078025774938002,-6.340672742055631e-05,0.02525280270708327,-0.01491222998953165,-0.009590647362517024,-0.008127373314093467,-0.0034206677392964735,0.0022989054158760736,0.004206613976182438,0.005239723920109379,1465.0,15951.0,52039.0,152515.0,357405.0,429190.0,420649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,86.0,148.0,206.0,201.0,128.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
