phase,prompt_id,d_n_active_features,base_n_active_features,d_edge_density,base_edge_density,d_logit_gap,base_logit_gap,d_layer_stats_mean,base_layer_stats_mean,d_layer_stats_entropy_bits,base_layer_stats_entropy_bits,d_topk20_score_total,base_topk20_score_total,d_topk20_score_gini,base_topk20_score_gini,d_top10_over_top50,base_top10_over_top50
l1,tri_v2_223,587.0,20202.0,0.004794574972175544,0.12200385637804474,-1.2438690676915343,-1.6278999746195675,-0.27344213315159394,8.864716364716363,-0.023222504348268558,4.25883628931469,0.17533965837355936,0.000695038957928773,0.23476743394819707,0.1557800338332955,0.15303981867792127,0.3543884481777341
l1,tri_v2_224,489.0,24914.0,-0.00535839050621785,0.12409496944052656,1.1214079854809573,1.8756137788777991,-0.20759716380693405,8.725134462551175,-0.004812805097677675,4.239345997686082,0.12358308580405719,0.0008185531787603395,0.19889816623694628,0.24002537195366652,0.16439104439837277,0.3908766736704516
l1,tri_v2_225,470.0,28295.0,-0.004614211730471454,0.12150158996127929,0.8732808090882758,1.6285140587145222,-0.25958598949442013,8.942534016610708,-0.005348635742500996,4.253754424274298,0.14372581248790084,0.0006442313951993128,0.22609137986399336,0.21850796702955788,0.17956495873767392,0.37782216064954416
l1,tri_v2_226,655.0,16249.0,0.0038445169644799326,0.12994924366046312,-2.0619738486317067,0.0,-0.15638114407826897,9.124376884731369,-0.008519010183002607,4.288482295911512,0.20693224726710469,0.09079128073062748,0.02451970975893286,0.34797072800015816,0.037256162095172796,0.541523104891083
l1,tri_v2_227,717.0,20955.0,0.0036124384300887935,0.11796206502370667,-0.2482780420500461,-4.376433299036725,-0.3196632661932046,8.823908375089477,-0.008629489760847875,4.2479519893696915,0.09016315261396812,0.00019747256737900898,0.07981158616619682,0.15633941160386483,0.050762746902167644,0.32404240213011754
l1,tri_v2_228,539.0,16315.0,-0.010760471133954522,0.12957807729175663,0.12658259004656092,1.0018826617683674,-0.24910061536585104,8.991357646337727,-0.015834781566933742,4.2708827668475555,0.20736283231599373,0.0006679465986962896,0.09105163577775105,0.28063919719336033,0.10742604152358948,0.4323159914527738
l1,tri_v2_229,456.0,16445.0,-0.0007506900224570345,0.12996004050688342,-1.3747520590888032,-1.5008359026048934,-0.2665212535886514,9.06463970811797,-0.019217621189741685,4.286135984138024,0.19875892741038115,0.0016751175244280603,0.22419314630947842,0.18477283086295235,0.16922062784158304,0.36688970055973286
l1,tri_v2_230,642.0,16403.0,-0.0002801985319893646,0.12505051572260595,-1.4985087664573031,-1.8753461844826411,-0.22432160677488433,9.03670060354813,-0.011371327400038211,4.2833954977527595,0.16525900370288582,0.0006487245500466088,0.2259999969993659,0.1616077866208946,0.1584624339353516,0.3478103698635981
l1,tri_v2_231,778.0,19404.0,-0.0038285884962894756,0.11512826473352575,3.622981913005363,0.997807589262762,-0.2559931024298141,8.746083281797567,-0.007671340552843908,4.242597196009096,0.23839718822091527,0.0007982582628756063,0.14970939909473738,0.2152951395344804,0.18058948674480535,0.37236370384049355
l1,tri_v2_232,932.0,29059.0,-0.004967769857395471,0.11901785401101407,0.8798533364100334,1.620801670333317,-0.224185303929616,8.582126019477615,0.0014621377695744897,4.21757576367944,0.15903581578095327,0.0005998619199090172,0.23231042964672297,0.22743870203328378,0.19085209780434076,0.3828924535962007
l1,tri_v2_233,745.0,16373.0,-0.005530176438449802,0.12457417501187804,-4.252160971591633,1.7480844057080451,-0.14873736291999684,9.11152507176449,-0.010392281209132825,4.292718437102194,0.16590287478175014,0.08773453684989363,0.019006968933760082,0.34965845433873266,-0.010820110782932213,0.5606437668682857
l1,tri_v2_234,796.0,17657.0,-0.001324254113908116,0.12592199828856118,0.3722394604983563,1.5040773967513854,-0.11549125687465889,9.306733873251401,-0.005963001990174632,4.2910998173168595,0.2499471873161383,0.03636761585948989,-0.03100464021642213,0.38808857851083595,-0.0038911569279392877,0.5590566863535358
l1,tri_v2_235,705.0,21250.0,-0.01449369317271762,0.1307249252426169,4.000311327476394,1.2513189249083667,-0.22358734845338724,8.701929411764706,-0.013704420253150218,4.226654098705548,0.2534410151420161,0.03535289422143251,0.09936998339484598,0.2786938974838531,0.10030301185025581,0.47135164978219957
l1,tri_v2_236,495.0,17085.0,-0.00042439762794951874,0.12924122835560828,-1.3738560384902705,-1.6250458098044076,-0.2715029050691129,9.10307287093942,-0.017867433214176387,4.290093098195079,0.19825868416955927,0.0015960781238391064,0.21928207053991938,0.18853879924412337,0.1675305507245804,0.3683117759842128
l1,tri_v2_237,1013.0,18357.0,-0.0002588693816458765,0.11365389573399828,2.686345837034832,2.1270695906338926,-0.15297240872525641,8.688129868714931,-0.0007334948906896344,4.229092866140949,0.27572567586321384,0.045839123777113855,-0.01620693358406672,0.3656175375009452,0.046501387016706475,0.5383772100089085
l1,tri_v2_238,509.0,24616.0,-0.00641106250943746,0.1191177689862404,0.377886023198565,1.6260479659623863,-0.1944739238484221,8.725259993500163,-0.007412881371790192,4.239064936692112,0.10162340022998251,0.00043185276535950834,0.22190491337658289,0.1909325373077824,0.17070647117104693,0.357605782455028
l1,tri_v2_239,480.0,27683.0,-0.003576524976878742,0.12146203069855427,0.9981328940881684,1.7511447492654977,-0.28118388900782065,8.904128887765054,-0.006439647447022523,4.2533700719207825,0.1458064025209751,0.0007185176073107868,0.2207514382633205,0.2273955761621288,0.17741077648631454,0.38188799669834705
l1,tri_v2_240,645.0,20120.0,0.006847166719497741,0.12188718111998766,-0.7510708030170039,-1.7493744501861581,-0.2890975241735241,8.908697813121272,-0.02301745506268471,4.26357655803888,0.18516239463497186,0.0005983762894175015,0.21657470431353776,0.16848508480845215,0.15639420261630704,0.3599345754440289
l2,tri_v2_001,-202.0,20597.0,-0.0028956011789221525,0.11908809288472048,-1.6916453122865174,-1.4986786106289993,-0.19470221583691938,8.84677380201,-0.0037329180211882473,4.240342110145831,0.19357650011079386,0.017201201466377825,0.16698510630530472,0.24887623002427656,0.14972100850112718,0.40401049127190164
l2,tri_v2_002,87.0,16966.0,0.0012955156618352504,0.12582134322427002,0.2550841172075271,1.3732222795260571,-0.018504817611047386,9.282329364611575,0.010791592591019139,4.29038816982668,0.2587019085767679,0.02978970791446045,0.0017496610325707374,0.38815884256555977,0.017401357783110694,0.5601530851449497
l2,tri_v2_003,-368.0,30372.0,-0.015324979461848506,0.12138639125264075,-1.7503494115205234,1.625186268566785,-0.20935639592406652,8.680626893191098,-0.015767012124166868,4.223114185407576,0.13291030891195987,0.0005500181396200787,0.278377479274877,0.2231861538330779,0.16958149598202577,0.3832214100073088
l2,tri_v2_004,-420.0,25972.0,-0.014625077170372439,0.1216385535352838,-1.9944597972386133,1.7473077058729185,-0.21650208581641905,8.81175881718774,-0.009143906712395733,4.248176932256455,0.1448141697801475,0.0006896829690958839,0.26236079661926354,0.2376618924062061,0.16913796488498267,0.377164283787373
l2,tri_v2_005,279.0,26969.0,-0.018787551710340314,0.12516803493811418,-2.3745265386306613,1.749517163239359,0.006269792167152843,8.867959509065965,0.003442336819461822,4.24954475403376,0.1297881213558867,0.0006902486475155456,0.2653387729240585,0.2218455446255607,0.16657389954927604,0.3843980369754323
l2,tri_v2_006,19.0,19271.0,0.004218438073297054,0.11076559130219578,3.250732209640339,0.8768983301532292,-0.11603900482595897,9.020652794354211,0.0025906103650470413,4.279114358188541,0.23414398403838277,0.03431750228628516,0.03072012959880671,0.33797669149492293,0.05778041143099333,0.5037865301649918
l2,tri_v2_007,-400.0,28547.0,-0.015156147966386216,0.12225755979077303,-2.3743531317631317,2.00030421988917,-0.2637768920877992,8.68367954601184,-0.022469690480061644,4.23509315195449,0.12895102714537643,0.0005852288159076124,0.2518708416246175,0.2336532944540488,0.15536002407104027,0.37704442947283906
l2,tri_v2_008,-206.0,17284.0,-0.012033607246078368,0.12479653930151383,-1.4981375192670767,0.6249389304497441,-0.18964761760292959,8.981543624161075,-0.005374600417453301,4.275981714022927,0.22315251387044555,0.00236669529840583,0.12801252154003928,0.27317340351985564,0.10118675401588517,0.444992027727109
l2,tri_v2_009,19.0,29056.0,-0.0035339690525216516,0.11719514766884286,-5.815970658626402,-7.556668322337431,-0.09563814862443643,8.509430066079295,0.0049066521101570615,4.198113924783447,-3.5414555369595035e-05,3.559313176992873e-05,0.014575459559216408,0.14827007877060422,0.04802180439720782,0.322264000797087
l2,tri_v2_010,-120.0,28617.0,-0.0036599540560129373,0.11347956003696513,-7.41697868987417,-6.328180953601232,-0.12713737800441116,8.474717825069014,0.0028785425113930785,4.198517377992679,-0.0001218158207301201,0.00012194548662591842,0.04357682471854782,0.15969260585249767,0.08209078259915797,0.3199528785231075
l2,tri_v2_011,-321.0,28846.0,-0.015529081116989168,0.11684057555866849,-1.7482743561366592,1.7482743561366592,-0.18529876840616843,8.630382028704153,-0.016193676486948583,4.221383931565535,0.13224330412958807,0.00043423884744697716,0.30629179344135415,0.1969999377652973,0.18845139037604808,0.36461451097712294
l2,tri_v2_012,1.0,22180.0,-0.01601380884889554,0.1239941633138777,3.3134960410675203,1.4999193866012042,-0.0616537240602959,8.541253381424706,0.004323900790354607,4.221620532136972,0.2505061303381808,0.025845276366453618,0.09761408412887623,0.2767666689187502,0.09650946706821484,0.46867095703108763
l2,tri_v2_013,-99.0,24030.0,-0.009766179193113608,0.1168493943732133,2.2467519294761,1.2520448355511355,-0.16039902171927878,8.641323345817728,-0.00219864721140528,4.208696738968248,0.2664915898494655,0.007527947178459726,0.15183287351569613,0.27590642429250833,0.13135785090402147,0.44381677334591346
l2,tri_v2_014,3.0,18498.0,0.0006190017009459481,0.1181545780849089,2.251538864638449,2.2477768564685228,-0.15648991490549236,8.739971888852848,-0.012868156270660513,4.240106384714498,0.2155295480042696,0.07209049956873059,0.005452259258752201,0.35764946827617744,0.015136204316428259,0.5586123239359632
l2,tri_v2_015,92.0,23738.0,-0.013929951615487504,0.12395812723929836,3.55827266283641,1.503215699154103,-0.07903203127356129,8.503622883140956,0.0009059607934718272,4.207029198309068,0.25990901893237606,0.027735307288821787,0.09502953932337094,0.2742881543752732,0.09602482712847338,0.46682166363568367
l2,tri_v2_016,48.0,24479.0,-0.014040884893256722,0.1192311652997486,-2.130154355502288,1.7509374734698975,-0.11249440750757955,8.669798602884104,-0.007920521495726085,4.235180226584783,0.12733653619397955,0.0004186826899967855,0.27231621112937887,0.19236413938869515,0.1651914120428123,0.35929673815222507
l2,tri_v2_017,52.0,24337.0,-0.014619991842070523,0.11854306477238623,-2.24744559846162,1.8753461841980803,-0.16539896322648495,8.632986810206681,-0.013033508289336915,4.227970560779127,0.12557169006140612,0.0005136034178576665,0.2702929290743638,0.1918402298668812,0.1663113035621271,0.35784601959555573
l2,tri_v2_018,74.0,19985.0,-0.0031601316829049514,0.11953279695215178,-2.562940373685559,-1.7494348447866832,-0.17247193084628698,8.819114335751815,-0.013532279456258678,4.243790162759425,0.1807895012316294,0.017409690364729613,0.19222710866154744,0.22204436058989355,0.16241163389673735,0.3872266047821293
l2,tri_v2_019,-386.0,17788.0,-0.01300220095787831,0.1225543661451061,-0.9975469457408606,-3.626551250029417,-0.21905441522027402,9.16584214076906,-0.005419180273219304,4.2951457874320065,0.16924575581288082,0.0009500234846200328,0.13602580916915888,0.23352445084660126,0.11009932700062536,0.3999122359946306
l2,tri_v2_020,119.0,24421.0,-0.01257020353183498,0.11904391125604191,-2.250004627718921,1.7514081724804527,-0.09800011793929642,8.646410875885508,-0.006735675479768943,4.233162812797552,0.12923455031886988,0.00042096871584362816,0.2692997296437253,0.19173341071483133,0.16452315689903063,0.35894253507128726
l2,tri_v2_021,-267.0,25988.0,-0.013572792380790663,0.12021195972669109,-2.1222288161874756,1.6212879516551295,-0.1656246188685433,8.752693550869632,-0.0057934162744803785,4.244709548226647,0.14366303214774234,0.0006808310936321504,0.2675943692507028,0.2388114529713379,0.17008276144797313,0.37805863095055153
l2,tri_v2_022,-256.0,27718.0,-0.01513663636869686,0.11638040818134503,-1.6220566388695299,1.7482743561366592,-0.2326954698492809,8.522332058590086,-0.020562590003360803,4.2137042453389375,0.1313587311842639,0.0004371496661406127,0.2914017031118934,0.2024387776289498,0.18109641331805326,0.36594609837959213
l2,tri_v2_023,50.0,22438.0,-0.007179645989056932,0.12376350555580402,-0.2491190376968555,1.7466390339227194,-0.1293656167979247,8.34347981103485,-0.01179315262004721,4.219148197259811,0.2100112113985233,0.038681382371578366,0.08593055647090014,0.3210366109506285,0.08613936605434036,0.4986052363573765
l2,tri_v2_024,105.0,28526.0,-0.005283088680583678,0.11601865949064448,-5.78879914263509,-7.073971867025907,-0.06717351225170454,8.488045993129075,0.0061921140298117905,4.202142764636959,-5.382820504973296e-05,5.414233419287484e-05,0.08338779746729713,0.14655396328238915,0.10336523126677533,0.3088701575943292
l2,tri_v2_025,-256.0,27718.0,-0.015126650005831882,0.11636544673122945,-1.6220566388695299,1.7482743561366592,-0.2326954698492809,8.522332058590086,-0.020562590003360803,4.2137042453389375,0.13133912286230043,0.00043713944523915416,0.2914014296221408,0.2024404747560046,0.18109193498080617,0.3659451147173896
l2,tri_v2_026,164.0,20601.0,0.004049926717638583,0.11253696389393107,-2.248782386984666,0.9985288300979285,-0.09962996496573417,9.108635503130916,0.0011166796477262153,4.279827293060815,0.21012584713753313,0.031009884201921523,0.02851950491699884,0.35315825717496,0.043432502304913245,0.5192442567876769
l2,tri_v2_027,-51.0,19609.0,0.005802271840428294,0.11489745555160874,1.810319272089283,2.1246237644427612,-0.08351666271017066,8.87413942577388,-0.002393136898171555,4.244661966407728,0.23074978520162404,0.058221312472596765,0.0010148520079978351,0.3630220019238448,0.017826671840601716,0.5552997899397383
l2,tri_v2_028,-53.0,26053.0,-0.016020843809793434,0.11926490119059352,-2.129200483705248,1.7532258041086113,-0.07418459855501602,8.852838444708862,-0.0009920623787804672,4.247920597942623,0.12123828967924055,0.0004576823685056297,0.2641156148169058,0.1894893410010128,0.1623250388218539,0.35757737090227415
l2,tri_v2_029,-31.0,19997.0,-0.016698354241174246,0.1285610288764863,3.2447527469402058,1.5027047129446442,-0.13718623705606348,8.481922288343252,-0.0020317025809317713,4.223826579446359,0.23098036408191547,0.03373034863034263,0.1256689925548291,0.2735054166224455,0.12698928328896258,0.46378325379487434
l2,tri_v2_030,-18.0,19430.0,0.009973374960132633,0.11125435607207544,1.253199745095725,0.8754687373409848,-0.08568323534349354,9.039835306227483,0.0055290030511701005,4.278073738278691,0.2659252429148182,0.02575724956113845,0.014113528917384266,0.34619070787300965,0.07744011164724418,0.5056439915118079
l2,tri_v2_031,80.0,17773.0,-0.006397702241786332,0.12509900407835967,-2.0040435251555055,-1.8731998001597274,-0.0624926960211134,9.121026275811625,-3.4024681792033107e-06,4.292797233810092,0.18043595661583822,0.0005398556386353448,0.21366609618228452,0.1723698937994879,0.17819271037844098,0.35210421221486143
l2,tri_v2_032,-423.0,26447.0,-0.015013819718741384,0.1215743730530149,-2.506861626836565,1.7523454999020442,-0.244560455644395,8.798011116572768,-0.01244634637078601,4.2405097044650235,0.1447922084844322,0.000754387780034449,0.26386665545092447,0.23387670429698457,0.16927394099467297,0.3851514108766393
l2,tri_v2_033,8.0,28771.0,-0.007119638123343208,0.11941203782097852,-3.481360964623212,-9.003131198708738,-0.04351271195743678,8.531542177887456,0.006586352237504478,4.203782365528432,-7.395493421213928e-06,7.847789106563141e-06,0.030479535168926042,0.13459423942526455,0.06761524915016659,0.3009049700092412
l2,tri_v2_034,259.0,15745.0,0.007024827601067735,0.13006400288264022,-3.6818186530071433,-0.2531243835249011,-0.028717380038921547,9.114258494760241,0.006409694704927027,4.280146464997615,0.12153800937812775,0.09325438120868057,0.06814353999992423,0.346926100784829,0.010119212924249554,0.5422905586876523
l2,tri_v2_035,-343.0,28372.0,-0.015794376406114058,0.12232621373184492,-2.368270103461753,1.7474435844828102,-0.23514996730768267,8.953299027209926,-0.012414365526288051,4.251790129405526,0.14508092492360447,0.0005949184251221595,0.28092238569871325,0.2175269309948925,0.17701981046199394,0.3784336939607352
l2,tri_v2_036,-171.0,27743.0,-0.011408201257616796,0.11536761628751106,-1.7479568450232543,1.7479568450232543,-0.17964069093716084,8.502613271816314,-0.012323508100032576,4.208589946926136,0.13339781681861496,0.00031937691528582945,0.3161413215008935,0.18831780276442128,0.19216009321185828,0.3597090682636414
l2,tri_v2_037,-360.0,18109.0,-0.014976998060787838,0.12609503363361194,-0.7518996290976228,0.6247444536126352,-0.14733646911579967,9.17201391573251,0.010228555605936052,4.294606535631978,0.2529331854748307,0.003687669595819898,0.11261588821496082,0.2856673855475446,0.08836632189214072,0.47216356196012416
l2,tri_v2_038,43.0,24800.0,-0.014156378361199776,0.11935152242662656,-2.2474645780985085,1.7456683610530472,-0.08062063955187071,8.671129032258065,-0.003471397415132138,4.2293413110223534,0.1291663108040666,0.0005424579958344111,0.26835159364162575,0.20648082019549918,0.16843136465662023,0.36615304005678206
l2,tri_v2_039,-55.0,19281.0,0.0024521703053312915,0.12237213786251637,-0.7536883612660887,-0.8746180354674955,-0.14680240606314499,8.937762564182357,-0.005365991144097748,4.262031604342247,0.16967591654974967,0.059210596955381334,0.09794240826516937,0.3087745142985368,0.07619049881276585,0.48247343142301724
l2,tri_v2_040,-18.0,32415.0,-0.011889794239051815,0.11375454436406585,-1.7471978178354375,1.626970390837533,-0.17215882715587405,8.476137590621626,-0.006060165739394385,4.190335704063175,0.12586967406605254,0.0012178761717223097,0.24609001631947972,0.24393589402246582,0.15515738062910217,0.3834980161870816
l2,tri_v2_041,-384.0,25869.0,-0.014389227545497235,0.11990594436814349,-2.253367070631073,1.7501377937581113,-0.20730287939885272,8.692411766979783,-0.012776830768039815,4.236839026569942,0.14693675275884743,0.0007053004392219009,0.2708045053184372,0.2408140114874074,0.17180107377817072,0.3792680256093199
l2,tri_v2_042,609.0,15536.0,0.010719467259893756,0.12200783395804668,-2.8108231175748406,-0.7518306823820884,0.06406649525620622,8.925527806385169,0.008078979324257496,4.261193826136431,0.17373094032518566,0.04667149670422077,0.12990697482662567,0.2840448950732241,0.0824514429584648,0.4723374516834474
l2,tri_v2_043,-452.0,18676.0,-0.01182605546741941,0.1262582099997062,-0.12878536444362365,1.00087000381127,-0.21057478519614037,9.257710430499037,-0.0023602524165928784,4.301480261118335,0.25296243883349234,0.005050047788245138,0.09470053835687098,0.2930014271274003,0.06754964552196552,0.47847982296471003
l2,tri_v2_044,-132.0,29038.0,-0.004435478746161611,0.1155103851255674,-5.243390625605969,-6.613018073736191,-0.09972686165002465,8.487085887457814,0.0027178277134485285,4.197455128991657,-9.117459542373751e-05,9.212536565428309e-05,0.04099341747783633,0.14975538786656895,0.08589358709314171,0.31705878451857966
l2,tri_v2_045,-381.0,26317.0,-0.016710180500150426,0.1227909336601931,-2.375406984174008,1.7545804651950654,-0.22099616244611298,8.864156248812554,-0.007955009752826925,4.247806428613749,0.14597504636913072,0.0007554217736469582,0.2652285780371841,0.23664568378151035,0.166445904225268,0.38634263590573487
l2,tri_v2_046,-202.0,29272.0,-0.00584822076121623,0.11544070204104369,-5.846845523289961,-6.526006696808622,-0.13798344704797572,8.504065318393003,0.002127119282780754,4.1963180810661695,-0.00010004091375925839,0.00010061992929877306,0.046755900631848424,0.1866520396805803,0.08696935819643442,0.33460224370414826
l2,tri_v2_047,-173.0,27550.0,-0.013478023220995672,0.11592237130275333,-1.6206537128613623,1.8741026136703498,-0.261345579538828,8.49793103448276,-0.032152877771609134,4.211714138913247,0.1390416502745211,0.0004316182548791403,0.3017958715007682,0.2073469720301539,0.19301687095590025,0.3676374216285416
l2,tri_v2_048,-56.0,21084.0,-0.007023692041072685,0.12024887902308198,-2.311460774829376,-2.2509130822388075,-0.18671443198103432,8.924445076835514,-0.008836216225138749,4.248230349547739,0.1712867918977281,0.003863967620418407,0.2210278895446706,0.19666828830491526,0.1893717731862511,0.3488489388631617
l2,tri_v2_049,-254.0,28722.0,-0.016246886443063144,0.11780368729397919,-1.7484789596733448,1.7484789596733448,-0.21330185992602502,8.617018313487918,-0.014456724408296928,4.2216700803613385,0.1266099195499919,0.00042242421386617934,0.29835453704669296,0.19594871486711563,0.17803573625252628,0.3670495602025244
l2,tri_v2_050,-337.0,29282.0,-0.014321924022192692,0.12195722219523647,-1.873573028295207,1.6222586000148427,-0.2126143771748481,8.575302233453998,-0.01632820396564849,4.21578227793944,0.13356022202424356,0.0005353247652237769,0.2771939113717483,0.22482574102753883,0.1688003153664473,0.38262852568803624
l2,tri_v2_051,271.0,15331.0,-0.00018029166055795465,0.12449489578902595,0.3709239116275098,1.3759849914296307,-0.018848094274101612,9.08512164894658,0.004761119224537147,4.2805721358814095,0.26237759104697034,0.02447996783303097,0.0009520362348616196,0.3860467272360816,0.0163182001568567,0.5524811732733905
l2,tri_v2_052,259.0,15745.0,0.007093487514286789,0.13006400288264022,-3.6818186530071433,-0.2531243835249011,-0.028717380038921547,9.114258494760241,0.006409694704927027,4.280146464997615,0.1213945357594639,0.09324965788982809,0.06814313498229052,0.3469268171102043,0.01012103276090115,0.542290740131033
l2,tri_v2_053,-83.0,29720.0,-0.0064700545592873415,0.11988462455615406,-3.6574030918095026,-8.71544912828908,-0.07619365361702002,8.528297442799461,0.00626552902920352,4.19985263021611,-1.0184752818886977e-05,1.0641272069733532e-05,0.03016766045704039,0.13534555636265222,0.055512329279694295,0.30079853511791554
l2,tri_v2_054,-420.0,26004.0,-0.01505849969216326,0.11903336020855952,-2.258084188576406,1.7548549117034442,-0.21011313240018126,8.746346715889862,-0.008626696255602084,4.243843032303477,0.14668189332223847,0.0009292963113693986,0.2597330963313696,0.2515061851855223,0.17111020583209902,0.3840728247841676
l2,tri_v2_055,-136.0,20086.0,0.003445047263809134,0.12013708781030011,-1.9995800163916468,-0.8728747021706746,-0.15515421532023765,8.968186796773873,-0.005069347231131616,4.262608677694972,0.16327108500991017,0.05718769773375243,0.09426175542872317,0.2963927803895648,0.06888338915107256,0.4752283017337369
l2,tri_v2_056,-192.0,19559.0,-0.01430487189157556,0.11858705925360398,0.7479996394970774,0.25131442818633776,-0.1413021744533829,8.955212434173525,-0.001632152946334564,4.273519496777521,0.19637665509253566,0.0004885154030489502,0.25915396526848594,0.14645569379592216,0.21523278519900435,0.35555745304336417
l2,tri_v2_057,-105.0,28649.0,-0.0048987592765520616,0.11677243153499467,-3.980736760202534,-7.8714790614694845,-0.06419602449752482,8.48179692135851,0.009403879476393762,4.200107051603668,-2.2911880364517856e-05,2.3784161442108598e-05,-0.002101808374288805,0.15462688546451253,0.05220694970608031,0.31870868929330726
l2,tri_v2_058,-291.0,18462.0,-0.012028178561698369,0.1277714335492416,-0.12381522780806131,-3.374981537219174,-0.19371934734706464,9.199057523561912,-0.0033935484565965623,4.292804430468178,0.18321593342261622,0.0014684106790809892,0.1406592654595196,0.24668009075378042,0.11730997775731733,0.4122322505828804
l2,tri_v2_059,-239.0,31420.0,-0.008312092122405634,0.11100546267842898,-1.8741304662409028,1.8741304662409028,-0.09975190440097137,8.366677275620624,-0.003037033633447095,4.199048308189217,0.11360129931927077,0.0013129689359629992,0.23183716540664057,0.24533848512690776,0.1416435536316069,0.3826194327478604
l2,tri_v2_060,-184.0,32729.0,-0.01026027128022218,0.11250165743602297,-1.7509374743467454,1.7509374743467454,-0.10577362637623722,8.361942008616213,-0.00500778322853801,4.189940855314151,0.12329626439532149,0.0013500898385245819,0.24394822750637676,0.24200692585192338,0.15390224309308786,0.3798878057097752
l2,tri_v2_061,228.0,16380.0,-0.003264315521256181,0.12369214516997556,-2.125910551889641,-1.3727501355733125,-0.027991849993295403,8.916178266178266,-0.003425054327981236,4.265484657715346,0.18861481265230395,0.0007357297272392316,0.24004870953628674,0.16640664002458813,0.19503735363192315,0.35215576073379556
l2,tri_v2_062,152.0,18590.0,0.0065520469131945674,0.10889423971474291,2.4999905348243745,0.8767117455756503,-0.1027623362084018,8.901129639591177,0.0031117112726368745,4.26385566455193,0.2532428262347821,0.0165516052802559,0.06009861272140532,0.3107119635932783,0.11444087992821356,0.4590649826189029
l2,tri_v2_063,-459.0,21545.0,-0.0035264436969531243,0.12337472877250119,-0.2441874393335315,-1.6287621846180693,-0.2257478050689503,8.980134601995822,-0.010384256083235677,4.266388726321615,0.198178764208933,0.0006855374576844042,0.21598368629548734,0.1576773004566677,0.16910463719178365,0.3562621157715569
l2,tri_v2_064,-521.0,20224.0,-0.0012236594557731295,0.11864727975169778,-0.7534434602749132,-1.994143959743675,-0.3395984538714796,8.913419699367088,-0.02615340421200507,4.259955174556422,0.17532121359545272,0.0004346066416474059,0.2632492543392986,0.1352605062736848,0.18634448462337966,0.3370938868191346
l2,tri_v2_065,349.0,15350.0,0.002156980266520392,0.12386096554131062,2.6849188005782096,1.6274564178940327,-0.05127654970035955,9.097394136807818,-0.003594201868529545,4.278626681827128,0.2507744837203063,0.023361105879303068,-0.017453782264464146,0.39425767769608183,-0.003590625775928613,0.5571491294266244
l2,tri_v2_066,30.0,28797.0,-0.008756654381574233,0.11952899086271744,-3.081963432078746,-9.105052329192498,-0.05495613277930822,8.540681320970934,0.006530270193072063,4.205533055643541,-6.572546247696209e-06,7.201019855074264e-06,0.018958732262432054,0.13507766959612733,0.05264177162220757,0.3085811087808239
l2,tri_v2_067,-315.0,29305.0,-0.014657234756742826,0.12115017753315625,-2.2455076778346355,1.996854949289129,-0.23690932025993305,8.71110731957004,-0.019976395296027682,4.235652586653685,0.12878244292005547,0.0005125741845404264,0.2560051255760838,0.23186118944093523,0.16057898895492578,0.37544952259489955
l2,tri_v2_068,113.0,18665.0,0.00703379847983783,0.10990554355728235,1.63064230473986,1.3712564837097307,-0.1268466838427429,8.902009107956067,-0.0011649727502263119,4.263108610788415,0.23247547051869333,0.01069666096009314,0.05884048167854805,0.3369647783677826,0.1236022044956368,0.46054277168037355
l2,tri_v2_069,-186.0,17808.0,-0.008815563097294143,0.13072401249174298,0.38043515577738773,0.9959581343560204,-0.08584149285336373,9.22742587601078,0.0006966754037032175,4.286339566923902,0.24421651371449116,0.001257027604879113,0.1383950350199749,0.2753901835427664,0.12989336330301726,0.4406494419401057
l2,tri_v2_070,-472.0,29843.0,-0.0164695054783085,0.12231590015320622,-2.125018280761954,1.8763655522164475,-0.2739375240725739,8.790637670475489,-0.020808320169895644,4.2424384462457425,0.12567300795672054,0.0005211142906773603,0.25490955317803654,0.22790897672693236,0.1555970516328568,0.3738021354096644
l2,tri_v2_071,334.0,15551.0,0.0076809165143745806,0.12824839373128677,-4.6262438891322795,-0.12121357075257011,-0.10850356074533885,9.028679827663815,0.00036026157529889247,4.275714226220115,0.11846694571431726,0.09004336723592132,0.07217177114684298,0.3365332090245884,0.016553562173208025,0.5322913799763642
l2,tri_v2_072,-74.0,24269.0,-0.014117811883527703,0.1166324355264836,2.875242876282455,0.6235538887447802,-0.051938216326137265,8.46425481066381,6.2794703818980224e-06,4.20839486489492,0.2636280277802143,0.012899370485683903,0.14061562854729348,0.2900800121393714,0.11479441376700628,0.4596930795962587
l2,tri_v2_073,-8.0,24861.0,-0.019045651518770024,0.12483364552005831,-2.628715624291166,1.878770845339842,-0.11847297765096343,8.698885805076223,-0.007587360344294858,4.2379737399899335,0.13229418789160263,0.0007326317845581798,0.25840002459420747,0.23760555934423516,0.15904106966613119,0.38919631224700735
l2,tri_v2_074,-299.0,18635.0,-0.013506314802923386,0.11838860298925376,-1.7537802211340936,0.1258802458653694,-0.18097203277249818,9.162865575529915,-0.000502673005219556,4.291566232466401,0.19897422657959396,0.001458877719414886,0.12804280121629447,0.27517256723888733,0.09530027103919991,0.4427434379429652
